Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
Unnamed,amenity,parking,24.7629452,46.8637648,,,,,,
Unnamed,amenity,parking,24.7606772,46.866209,,,,,,
Unnamed,amenity,parking,24.7617823,46.8680216,,,,,,
Unnamed,leisure,park,24.7616404,46.866743,,,,,,
Unnamed,leisure,garden,24.7603365,46.8676232,,,,,,
Unnamed,amenity,parking,24.764473,46.8662453,,,,,,
Unnamed,leisure,park,24.7652091,46.8677596,,,,,,
Unnamed,amenity,parking,24.7584263,46.8629202,,,,,,
Unnamed,amenity,parking,24.7572499,46.8613139,,,,,,
Unnamed,amenity,parking,24.7522035,46.8608722,,,,,,
Unnamed,amenity,parking,24.7546694,46.8614429,,,,,,
Unnamed,leisure,park,24.7659917,46.866781,,,,,,
Unnamed,amenity,parking,24.7646692,46.8773674,,,,,,
Unnamed,amenity,place_of_worship,24.7881802,46.9012323,,,,,,
Unnamed,amenity,place_of_worship,24.7894889,46.9002813,,,,,,
Unnamed,amenity,place_of_worship,24.7927955,46.8977153,,,,,,
Unnamed,leisure,pitch,24.7966471,46.8999017,,,,,,
Unnamed,leisure,pitch,24.7962899,46.8996349,,,,,,
Unnamed,leisure,pitch,24.7964723,46.8997672,,,,,,
Unnamed,amenity,parking,24.7959371,46.8990721,,,,,,
Unnamed,leisure,playground,24.79641,46.8990399,,,,,,
Unnamed,leisure,park,24.7957718,46.9004269,,,,,,
Unnamed,amenity,place_of_worship,24.7952932,46.9029049,,,,,,
Unnamed,amenity,place_of_worship,24.7941395,46.8962002,,,,,,
Unnamed,amenity,place_of_worship,24.7918897,46.8936357,,,,,,
Unnamed,amenity,place_of_worship,24.7900316,46.8954775,,,,,,
Unnamed,amenity,place_of_worship,24.7873987,46.8966045,,,,,,
Unnamed,leisure,park,24.7888226,46.8999031,,,,,,
Unnamed,amenity,place_of_worship,24.7807571,46.9017209,,,,,,
Unnamed,amenity,place_of_worship,24.7852594,46.9031447,,,,,,
Unnamed,amenity,place_of_worship,24.7888595,46.9061104,,,,,,
Unnamed,amenity,place_of_worship,24.7914598,46.9064472,,,,,,
Unnamed,amenity,place_of_worship,24.7994489,46.903709,,,,,,
Unnamed,amenity,parking,24.8006711,46.9019446,,,,,,
Unnamed,amenity,place_of_worship,24.8039201,46.898293,,,,,,
Unnamed,amenity,place_of_worship,24.7997421,46.9003554,,,,,,
Unnamed,amenity,place_of_worship,24.8015727,46.8973417,,,,,,
Unnamed,amenity,place_of_worship,24.7940115,46.9057947,,,,,,
Unnamed,amenity,place_of_worship,24.8111283,46.9043465,,,,,,
Unnamed,amenity,place_of_worship,24.8053643,46.9001314,,,,,,
Unnamed,amenity,school,24.8022815,46.8967375,,,,,,
Unnamed,amenity,place_of_worship,24.8025237,46.8954054,,,,,,
Unnamed,amenity,place_of_worship,24.8036769,46.9022797,,,,,,
Unnamed,amenity,place_of_worship,24.8120967,46.8954549,,,,,,
Unnamed,amenity,place_of_worship,24.8103193,46.8936768,,,,,,
Unnamed,amenity,place_of_worship,24.8072928,46.8919776,,,,,,
Unnamed,amenity,place_of_worship,24.8057467,46.8866872,,,,,,
Unnamed,amenity,place_of_worship,24.8096194,46.8868514,,,,,,
Unnamed,amenity,place_of_worship,24.8151725,46.886217,,,,,,
Unnamed,amenity,place_of_worship,24.8091686,46.8811362,,,,,,
Unnamed,amenity,parking,24.8073492,46.8858618,,,,,,
Khadijah Bint Khuwailed Mosque,amenity,place_of_worship,24.8172081,46.8835515,,,,,,
Unnamed,amenity,place_of_worship,24.8173925,46.8894119,,,,,,
Unnamed,amenity,place_of_worship,24.8141645,46.8885005,,,,,,
Unnamed,amenity,school,24.816088,46.8909879,,,,,,
Unnamed,leisure,park,24.8106176,46.8795302,,,,,,
Unnamed,amenity,parking,24.8102876,46.8790937,,,,,,
Unnamed,shop,supermarket,24.8109896,46.8767407,,,,,,
Unnamed,amenity,school,24.806822,46.8854718,,,,,,
Unnamed,amenity,school,24.8087803,46.8823237,,,,,,
Unnamed,amenity,school,24.8119034,46.8785771,,,,,,
Unnamed,leisure,pitch,24.8122752,46.8785492,,,,,,
Unnamed,amenity,school,24.8084942,46.8887673,,,,,,
Unnamed,amenity,place_of_worship,24.8092962,46.8903799,,,,,,
Unnamed,amenity,place_of_worship,24.8114513,46.886247,,,,,,
Unnamed,amenity,place_of_worship,24.8123829,46.8816394,,,,,,
Unnamed,amenity,school,24.8113714,46.8985998,,,,,,
Unnamed,amenity,place_of_worship,24.8031551,46.8909919,,,,,,
Unnamed,amenity,parking,24.8046271,46.8902973,,,,,,
Unnamed,leisure,pitch,24.773527,46.8614006,,,,,,
Unnamed,leisure,track,24.7735286,46.8614005,,,,,,
Unnamed,office,government,24.7639819,46.851928,,,,,,
Unnamed,amenity,place_of_worship,24.7688015,46.8040978,,,,,,
Unnamed,amenity,place_of_worship,24.7710687,46.8024075,,,,,,
Unnamed,amenity,place_of_worship,24.7684906,46.7990337,,,,,,
Unnamed,leisure,pitch,24.7660948,46.7981709,,,,,,
Unnamed,leisure,pitch,24.7662736,46.7984629,,,,,,
Unnamed,leisure,playground,24.7664752,46.798785,,,,,,
Unnamed,leisure,park,24.7656632,46.7991083,,,,,,
Unnamed,leisure,garden,24.7646133,46.799123,,,,,,
Unnamed,leisure,garden,24.7670404,46.8010769,,,,,,
Unnamed,leisure,garden,24.7699633,46.8032827,,,,,,
Unnamed,amenity,place_of_worship,24.7704335,46.7990694,,,,,,
Unnamed,amenity,place_of_worship,24.7687761,46.7948545,,,,,,
Unnamed,amenity,place_of_worship,24.7695457,46.7789728,,,,,,
Unnamed,amenity,place_of_worship,24.7672933,46.7863145,,,,,,
Unnamed,amenity,place_of_worship,24.7658838,46.7920275,,,,,,
Unnamed,leisure,pitch,24.7774479,46.8018134,,,,,,
Seder Pool,leisure,swimming_pool,24.7776992,46.8025593,,,,,,
Unnamed,leisure,pitch,24.7771737,46.8019888,,,,,,
Unnamed,leisure,pitch,24.7772119,46.8022855,,,,,,
Unnamed,amenity,place_of_worship,24.7802409,46.8040409,,,,,,
Unnamed,amenity,place_of_worship,24.7788594,46.8065295,,,,,,
Unnamed,leisure,swimming_pool,24.7934151,46.80568,,,,,,
Unnamed,leisure,pitch,24.7930015,46.8046573,,,,,,
Unnamed,leisure,pitch,24.7923719,46.8051531,,,,,,
Unnamed,leisure,pitch,24.7922995,46.8049922,,,,,,
Unnamed,shop,mall,24.7967302,46.8039848,,,,,,
Unnamed,leisure,pitch,24.7955579,46.8100915,,,,,,
Unnamed,shop,mall,24.7990281,46.8143318,,,,,,
Unnamed,amenity,school,24.8015206,46.8086216,,,,,,
Unnamed,leisure,park,24.8037035,46.8087912,,,,,,
Unnamed,amenity,place_of_worship,24.8031343,46.8103827,,,,,,
Unnamed,amenity,place_of_worship,24.8060506,46.8059882,,,,,,
Unnamed,amenity,place_of_worship,24.800023,46.7998611,,,,,,
Unnamed,amenity,place_of_worship,24.8025116,46.8020768,,,,,,
Unnamed,amenity,place_of_worship,24.8003432,46.7969353,,,,,,
Unnamed,leisure,park,24.7943157,46.7895295,,,,,,
Masjid,amenity,place_of_worship,24.7921251,46.7885057,,,,,,
Masjid,amenity,place_of_worship,24.7903589,46.7960465,,,,,,
Unnamed,amenity,place_of_worship,24.7873172,46.797371,,,,,,
Unnamed,amenity,place_of_worship,24.8008191,46.8136011,,,,,,
Unnamed,amenity,place_of_worship,24.7912158,46.8156185,,,,,,
Unnamed,amenity,place_of_worship,24.7899833,46.8184804,,,,,,
Unnamed,amenity,place_of_worship,24.7890642,46.8221532,,,,,,
Unnamed,amenity,place_of_worship,24.786871,46.8188516,,,,,,
Unnamed,amenity,place_of_worship,24.7860471,46.8213511,,,,,,
Unnamed,amenity,place_of_worship,24.7830643,46.816242,,,,,,
Unnamed,amenity,place_of_worship,24.7838246,46.8138731,,,,,,
Unnamed,amenity,parking,24.7848338,46.8099623,,,,,,
Unnamed,amenity,place_of_worship,24.7849151,46.8079023,,,,,,
Unnamed,amenity,place_of_worship,24.7868816,46.8134659,,,,,,
Unnamed,amenity,place_of_worship,24.8090897,46.7936291,,,,,,
Unnamed,amenity,place_of_worship,24.8110511,46.7969306,,,,,,
Unnamed,amenity,place_of_worship,24.8077525,46.7989846,,,,,,
Unnamed,amenity,place_of_worship,24.8099924,46.8038825,,,,,,
Unnamed,amenity,place_of_worship,24.8058124,46.7957172,,,,,,
Unnamed,amenity,place_of_worship,24.8139527,46.8014524,,,,,,
Unnamed,leisure,pitch,24.8229076,46.7999927,,,,,,
Unnamed,leisure,pitch,24.8231172,46.8003399,,,,,,
Unnamed,leisure,pitch,24.822558,46.8007498,,,,,,
Unnamed,leisure,pitch,24.8223469,46.8004025,,,,,,
Unnamed,amenity,place_of_worship,24.8240697,46.802762,,,,,,
Unnamed,leisure,park,24.8239503,46.8100333,,,,,,
Unnamed,leisure,pitch,24.7576135,46.8432935,,,,,,
Unnamed,leisure,pitch,24.7562494,46.8439865,,,,,,
Unnamed,leisure,pitch,24.7551954,46.8447003,,,,,,
Unnamed,leisure,pitch,24.7534017,46.8459901,,,,,,
Unnamed,leisure,pitch,24.7521954,46.8468593,,,,,,
Unnamed,leisure,pitch,24.7513557,46.8474382,,,,,,
Unnamed,leisure,pitch,24.7451827,46.8465628,,,,,,
Unnamed,leisure,pitch,24.7454433,46.8469683,,,,,,
Unnamed,leisure,pitch,24.7452251,46.846831,,,,,,
Unnamed,leisure,pitch,24.745424,46.8466789,,,,,,
Unnamed,leisure,playground,24.745603,46.8465511,,,,,,
Unnamed,leisure,pitch,24.7457654,46.8474741,,,,,,
Unnamed,leisure,park,24.7462587,46.8483167,,,,,,
Unnamed,amenity,place_of_worship,24.743329,46.8505938,,,,,,
Unnamed,amenity,place_of_worship,24.7507757,46.8455551,,,,,,
Unnamed,leisure,pitch,24.7575774,46.838185,,,,,,
Unnamed,leisure,pitch,24.7566408,46.8367439,,,,,,
Unnamed,leisure,pitch,24.7577212,46.8358985,,,,,,
Unnamed,leisure,pitch,24.7577613,46.8346269,,,,,,
Unnamed,leisure,pitch,24.7584887,46.8373161,,,,,,
Unnamed,leisure,pitch,24.7594883,46.8364803,,,,,,
Unnamed,amenity,parking,24.7557535,46.8391704,,,,,,
Unnamed,leisure,pitch,24.7551656,46.8375152,,,,,,
Unnamed,leisure,pitch,24.7554771,46.8364072,,,,,,
Unnamed,shop,car_repair,24.7520553,46.8376703,,,,,,
Unnamed,shop,car_repair,24.7527576,46.8359995,,,,,,
Unnamed,shop,car_repair,24.7533939,46.8367002,,,,,,
Unnamed,shop,car_repair,24.7524898,46.8369343,,,,,,
Unnamed,shop,car_repair,24.7530985,46.8375145,,,,,,
Unnamed,shop,car_repair,24.7532559,46.8381519,,,,,,
Unnamed,shop,car_repair,24.7525979,46.8352848,,,,,,
Unnamed,shop,car_repair,24.7540989,46.8367047,,,,,,
Unnamed,amenity,place_of_worship,24.7529605,46.8367067,,,,,,
Unnamed,shop,car_repair,24.7534973,46.8390436,,,,,,
Unnamed,amenity,place_of_worship,24.7494959,46.8397138,,,,,,
Unnamed,leisure,park,24.7498183,46.8388796,,,,,,
Unnamed,amenity,place_of_worship,24.7470758,46.8421073,,,,,,
Unnamed,amenity,place_of_worship,24.7443477,46.8414583,,,,,,
Unnamed,amenity,place_of_worship,24.7456833,46.8397318,,,,,,
Unnamed,amenity,place_of_worship,24.7428722,46.839078,,,,,,
Unnamed,amenity,place_of_worship,24.7441781,46.8375702,,,,,,
Unnamed,amenity,place_of_worship,24.7457995,46.8356015,,,,,,
Unnamed,leisure,pitch,24.7435543,46.8345597,,,,,,
Unnamed,amenity,school,24.7432089,46.8347425,,,,,,
Unnamed,amenity,place_of_worship,24.7441916,46.8344048,,,,,,
Unnamed,amenity,parking,24.7426744,46.8351344,,,,,,
Unnamed,leisure,pitch,24.7402235,46.8365932,,,,,,
Unnamed,leisure,pitch,24.7423262,46.8326754,,,,,,
Unnamed,amenity,school,24.7420601,46.8325397,,,,,,
Unnamed,amenity,place_of_worship,24.7411024,46.8334995,,,,,,
Unnamed,amenity,school,24.7405318,46.8367317,,,,,,
Unnamed,amenity,place_of_worship,24.7399404,46.837518,,,,,,
Unnamed,amenity,school,24.7368982,46.8363497,,,,,,
Unnamed,amenity,place_of_worship,24.7381072,46.835735,,,,,,
Unnamed,amenity,place_of_worship,24.7404117,46.8298547,,,,,,
Unnamed,amenity,parking,24.7425285,46.8321974,,,,,,
Unnamed,amenity,place_of_worship,24.744879,46.8307271,,,,,,
Unnamed,amenity,place_of_worship,24.7452175,46.8281562,,,,,,
Unnamed,amenity,place_of_worship,24.7470583,46.8307666,,,,,,
Unnamed,amenity,school,24.7469542,46.8274723,,,,,,
Unnamed,amenity,parking,24.7474097,46.8271388,,,,,,
Unnamed,amenity,marketplace,24.742847,46.8254733,,,,,,
Unnamed,amenity,place_of_worship,24.7443707,46.8261795,,,,,,
Unnamed,amenity,school,24.7438893,46.8287859,,,,,,
Unnamed,amenity,place_of_worship,24.7393446,46.8292522,,,,,,
Unnamed,amenity,place_of_worship,24.7389137,46.8310904,,,,,,
Unnamed,amenity,place_of_worship,24.7353644,46.8335736,,,,,,
Unnamed,amenity,school,24.7344774,46.835327,,,,,,
Unnamed,amenity,parking,24.7349324,46.8349908,,,,,,
Unnamed,amenity,place_of_worship,24.7345246,46.8384375,,,,,,
Unnamed,amenity,place_of_worship,24.7358417,46.8390434,,شارع أبي هريرة,,,,
Unnamed,amenity,place_of_worship,24.7350697,46.8420909,,,,,,
Unnamed,amenity,place_of_worship,24.73256,46.8437426,,,,,,
Unnamed,leisure,pitch,24.7308739,46.8397466,,,,,,
Unnamed,amenity,school,24.73081,46.8394005,,,,,,
Unnamed,amenity,parking,24.7303529,46.8397312,,,,,,
Unnamed,amenity,place_of_worship,24.7296633,46.840599,,,,,,
Unnamed,amenity,place_of_worship,24.7284664,46.8452016,,,,,,
Unnamed,amenity,school,24.7283548,46.8383985,,,,,,
Unnamed,amenity,parking,24.7288138,46.838048,,,,,,
Unnamed,amenity,place_of_worship,24.7308575,46.8361465,,,,,,
Unnamed,amenity,place_of_worship,24.7330438,46.8303113,,,,,,
Unnamed,amenity,place_of_worship,24.7409967,46.8440624,,,,,,
Unnamed,amenity,place_of_worship,24.7387086,46.8464993,,,,,,
Unnamed,amenity,place_of_worship,24.7369675,46.8442723,,,,,,
Unnamed,amenity,place_of_worship,24.7247058,46.8442729,,,,,,
Unnamed,amenity,place_of_worship,24.7210749,46.8483807,,,,,,
Unnamed,amenity,place_of_worship,24.7214764,46.8458515,,,,,,
Unnamed,amenity,place_of_worship,24.7054083,46.8377354,,,,,,
Unnamed,shop,supermarket,24.7236052,46.8559692,,,,,,
Unnamed,amenity,marketplace,24.7239806,46.8575695,,شارع أبي الأسود الدؤلي,,,Mo-Su 09:00-23:00,
Unnamed,amenity,place_of_worship,24.7237474,46.8594777,,,,,,
Unnamed,amenity,place_of_worship,24.7244012,46.8558455,,Ar Rabi 4244,,,,
Unnamed,amenity,place_of_worship,24.7208933,46.8579946,,,,,,
Unnamed,amenity,place_of_worship,24.7262903,46.8581712,,,,,,
Unnamed,amenity,parking,24.7604627,46.8589063,,,,,,
حجز السلي,amenity,parking,24.6204192,46.880168,,,,,,
Unnamed,amenity,parking,24.6175454,46.8821767,,,,,,
Unnamed,amenity,school,24.6609639,46.8286759,,,,,,
Unnamed,amenity,place_of_worship,24.6761199,46.831159,,,,,,
Unnamed,leisure,pitch,24.6433792,46.94009,,,,,,
Unnamed,amenity,place_of_worship,24.6288635,46.9247954,,,,,,
موقف وحدة الاسناد العام,amenity,parking,24.696466,46.9046837,موقف وحدة الاسناد العام,,,,,
Unnamed,leisure,pitch,24.6862851,46.9272871,,,,,,
Unnamed,leisure,swimming_pool,24.6935573,46.8998816,,,,,,
Unnamed,leisure,stadium,24.6941115,46.8941285,,,,,,
Unnamed,leisure,pitch,24.696759,46.8987702,,,,,,
Unnamed,leisure,pitch,24.6921371,46.8974341,,,,,,
Unnamed,leisure,pitch,24.6926796,46.8985103,,,,,,
Unnamed,leisure,pitch,24.7048547,46.886558,,,,,,
Unnamed,amenity,place_of_worship,24.70874,46.8852238,,,,,,
Unnamed,leisure,pitch,24.7094995,46.8837173,,,,,,
Unnamed,leisure,pitch,24.7017976,46.8916274,,,,,,
Unnamed,amenity,parking,24.719217,46.8664242,,,,,,
Unnamed,amenity,parking,24.7203061,46.8667729,,,,,,
Unnamed,leisure,park,24.6917701,46.8615908,,,,,,
Unnamed,leisure,park,24.6947973,46.8596492,,,,,,
Unnamed,leisure,park,24.6996756,46.8670967,,,,,,
Unnamed,leisure,park,24.6966447,46.8677933,,,,,,
Unnamed,leisure,park,24.6951825,46.8681312,,,,,,
SANG Office,office,government,24.7034627,46.8574035,,,,,,
Unnamed,amenity,school,24.6978362,46.8594998,,,,,,
Unnamed,amenity,cinema,24.6978114,46.8605575,,,,,,
Unnamed,tourism,museum,24.697373,46.863085,,,,,,
Unnamed,amenity,place_of_worship,24.6971374,46.864138,,,,,,
Unnamed,leisure,pitch,24.6981338,46.8631639,,,,,,
Unnamed,leisure,track,24.6967522,46.8988204,,,,,,
Old soccer pitch,leisure,pitch,24.6790025,46.9014426,,,,,,
Unnamed,leisure,pitch,24.6815451,46.9000366,,,,,,
Unnamed,leisure,pitch,24.6817815,46.900037,,,,,,
Unnamed,leisure,swimming_pool,24.6817154,46.8997241,,,,,,
Unnamed,leisure,pitch,24.6764683,46.9039704,,,,,,
Unnamed,leisure,swimming_pool,24.6765989,46.9044604,,,,,,
Unnamed,leisure,pitch,24.6618939,46.8986854,,,,,,
Unnamed,leisure,pitch,24.6649098,46.8990685,,,,,,
Unnamed,amenity,parking,24.7235642,46.8934196,,,,,,
Unnamed,leisure,pitch,24.7622907,46.8627454,,,,,,
Unnamed,leisure,pitch,24.7514344,46.8715359,,,,,,
Unnamed,amenity,university,24.7470916,46.8592331,,,,,,
Unnamed,amenity,parking,24.7487041,46.8544736,,,,,,
Unnamed,amenity,parking,24.7499861,46.8535258,,,,,,
Parking F,amenity,parking,24.7492583,46.8540404,,,,,,
Medical City,amenity,hospital,24.7513959,46.8612576,,Prince Ahmad Bin Salmam Bin Abdul Aziz PO 22490,+966-11-8011111,https://ngha.med.sa/English/MedicalCities/AlRiyadh/Pages/default.aspx,,
KSAU,amenity,university,24.7572352,46.8575967,,,,,,
Unnamed,leisure,pitch,24.753633,46.8667012,,,,,,
Unnamed,leisure,swimming_pool,24.7544718,46.8654776,,,,,,
MC Park,leisure,park,24.7549512,46.866779,,,,,,
Unnamed,leisure,pitch,24.7552853,46.8655375,,,,,,
Multipurpose Court,leisure,sports_centre,24.7550362,46.8657755,,,,,,
Unnamed,leisure,pitch,24.7522885,46.8748504,,,,,,
Unnamed,leisure,pitch,24.7556141,46.8772412,,,,,,
Unnamed,leisure,pitch,24.7545892,46.8748268,,,,,,
Unnamed,leisure,pitch,24.7568458,46.8805105,,,,,,
Unnamed,leisure,pitch,24.7569513,46.8781502,,,,,,
Unnamed,leisure,pitch,24.7569346,46.8772395,,,,,,
Unnamed,leisure,pitch,24.752622,46.8807803,,,,,,
Unnamed,amenity,place_of_worship,24.7564279,46.8850109,,,,,,
Unnamed,leisure,swimming_pool,24.7557567,46.8838985,,,,,,
Unnamed,leisure,pitch,24.7552895,46.8834703,,,,,,
Unnamed,amenity,school,24.7545178,46.8832681,,,,,,
Unnamed,leisure,pitch,24.7557938,46.8834716,,,,,,
Unnamed,leisure,pitch,24.7555497,46.8827821,,,,,,
Unnamed,amenity,school,24.7558701,46.8861287,,,,,,
Unnamed,amenity,place_of_worship,24.7587026,46.8843047,,,,,,
Unnamed,leisure,park,24.7487402,46.8572599,,,,,,
Unnamed,amenity,parking,25.0615431,46.7596411,,,,,,
Unnamed,amenity,place_of_worship,25.0612946,46.7602922,,,,,,
Unnamed,leisure,track,25.0881252,46.7676848,,,,,,
Unnamed,leisure,park,25.0912337,46.6686788,,,,,,
Unnamed,leisure,pitch,25.0645492,46.6461167,,,,,,
Unnamed,leisure,track,25.0587095,46.6664531,,,,,,
Unnamed,leisure,pitch,25.0597487,46.6761165,,,,,,
Unnamed,amenity,parking,25.0760589,46.6053846,,,,,,
Unnamed,leisure,swimming_pool,25.080267,46.6164909,,,,,,
Unnamed,leisure,swimming_pool,25.0803654,46.6164957,,,,,,
Unnamed,leisure,pitch,25.0805289,46.6173242,,,,,,
Unnamed,leisure,playground,25.014244,46.593764,,,,,,
Unnamed,leisure,playground,25.0134864,46.5965775,,,,,,
Unnamed,leisure,playground,25.0123387,46.5950383,,,,,,
Unnamed,leisure,playground,25.0108788,46.5961253,,,,,,
Unnamed,amenity,parking,25.0121293,46.5979208,,,,,,
Unnamed,leisure,pitch,25.0037769,46.597965,,,,,,
Unnamed,amenity,parking,24.994638,46.5933785,,,,,,
Unnamed,leisure,playground,24.9997685,46.5983279,,,,,,
Unnamed,leisure,swimming_pool,24.9257939,46.5664391,,,,,,
Unnamed,amenity,parking,24.930896,46.5859775,,,,,,
Unnamed,amenity,parking,24.9305007,46.5845465,,,,,,
Unnamed,amenity,hospital,24.9303666,46.5843268,,,,,,
Unnamed,amenity,parking,25.0595599,46.5008393,,,,,,
Unnamed,amenity,place_of_worship,24.6297054,46.8126295,,,,,,
Unnamed,amenity,place_of_worship,24.6290267,46.8065003,,,,,,
Unnamed,amenity,place_of_worship,24.6250442,46.8042547,,,,,,
Unnamed,amenity,place_of_worship,24.6299833,46.7933795,,,,,,
Unnamed,amenity,place_of_worship,24.6304367,46.7979453,,,,,,
Unnamed,amenity,place_of_worship,24.6344801,46.7932998,,,,,,
Unnamed,leisure,playground,24.6395271,46.7904338,,,,,,
Unnamed,leisure,pitch,24.6390164,46.7900164,,,,,,
Unnamed,leisure,pitch,24.6388775,46.7903644,,,,,,
Unnamed,leisure,pitch,24.6391353,46.7903783,,,,,,
Unnamed,leisure,playground,24.6183516,46.7727567,,,,,,
Unnamed,leisure,playground,24.6184061,46.7734113,,,,,,
Unnamed,leisure,playground,24.6174635,46.7719776,,,,,,
Unnamed,leisure,playground,24.6164841,46.7725512,,,,,,
Unnamed,leisure,pitch,24.6170006,46.7705301,,,,,,
Unnamed,leisure,pitch,24.6161194,46.7727654,,,,,,
Unnamed,leisure,playground,24.6166173,46.7735453,,,,,,
Unnamed,amenity,parking,24.6173369,46.7743812,,,,,,
Unnamed,amenity,parking,24.615602,46.7716609,,,,,,
Unnamed,amenity,shelter,24.6166647,46.7713317,,,,,,
Unnamed,leisure,pitch,24.6095478,46.7843415,,,,,,
Unnamed,leisure,swimming_pool,24.6088846,46.7859093,,,,,,
Unnamed,leisure,swimming_pool,24.6113864,46.7838146,,,,,,
Unnamed,amenity,place_of_worship,24.6100803,46.7809448,,,,,,
Unnamed,leisure,pitch,24.6084711,46.785694,,,,,,
Unnamed,leisure,sports_centre,24.611255,46.7840568,,,,,,
Unnamed,amenity,school,24.6028884,46.7764906,,,,,,
Unnamed,leisure,park,24.5839215,46.7838949,,,,,,
Unnamed,amenity,school,24.5887563,46.7890607,,,,,,
مستشفى النقاهة,amenity,hospital,24.5844794,46.8105466,,,,,,
Unnamed,amenity,place_of_worship,24.5748272,46.8314682,,,,,,
Unnamed,amenity,place_of_worship,24.5758904,46.8353829,,,,,,
Unnamed,amenity,place_of_worship,24.5798567,46.8338289,,,,,,
Unnamed,amenity,place_of_worship,24.5776592,46.839372,,,,,,
Unnamed,amenity,place_of_worship,24.5803017,46.8401262,,,,,,
Unnamed,amenity,school,24.5803003,46.8349268,,,,,,
Unnamed,leisure,pitch,24.5770185,46.8414531,,,,,,
Unnamed,amenity,school,24.5770332,46.840904,,,,,,
Unnamed,amenity,school,24.577804,46.845872,,,,,,
Unnamed,amenity,school,24.5733628,46.8454639,,,,,,
Unnamed,amenity,school,24.5699582,46.8407592,,,,,,
Unnamed,amenity,school,24.5668983,46.8454516,,,,,,
Unnamed,amenity,school,24.5683582,46.8455286,,,,,,
Unnamed,amenity,school,24.5748058,46.8485542,,,,,,
Unnamed,leisure,pitch,24.5764635,46.8479332,,,,,,
Unnamed,amenity,place_of_worship,24.5758391,46.8500709,,,,,,
Unnamed,leisure,pitch,24.5838075,46.8456078,,,,,,
Unnamed,leisure,pitch,24.5846223,46.8492696,,,,,,
Unnamed,leisure,pitch,24.584285,46.849073,,,,,,
Unnamed,amenity,school,24.5867638,46.8478862,,,,,,
Unnamed,amenity,school,24.5848049,46.8466426,,,,,,
Unnamed,leisure,pitch,24.5895878,46.8477267,,,,,,
Unnamed,leisure,pitch,24.5891763,46.8499597,,,,,,
Unnamed,leisure,pitch,24.5890512,46.8502151,,,,,,
Unnamed,amenity,school,24.5888991,46.8483059,,,,,,
Unnamed,leisure,park,24.5874075,46.8493067,,,,,,
Unnamed,leisure,pitch,24.5878363,46.8503212,,,,,,
Unnamed,amenity,place_of_worship,24.5870865,46.850963,,,,,,
Unnamed,amenity,parking,24.5898014,46.8424167,,,,,,
Unnamed,leisure,park,24.5914416,46.840495,,,,,,
Unnamed,leisure,pitch,24.5913126,46.8411781,,,,,,
Unnamed,leisure,swimming_pool,24.5910995,46.8417399,,,,,,
Unnamed,leisure,pitch,24.591591,46.8286104,,,,,,
Unnamed,leisure,pitch,24.594581,46.8232577,,,,,,
Unnamed,leisure,pitch,24.5946604,46.8230401,,,,,,
Unnamed,leisure,pitch,24.594488,46.8242065,,,,,,
Unnamed,amenity,parking,24.5922666,46.8278727,,,,,,
Unnamed,amenity,parking,24.5913396,46.8276497,,,,,,
Unnamed,leisure,track,24.5916162,46.8286059,,,,,,
Unnamed,amenity,place_of_worship,24.594383,46.8130073,,,,,,
Bootcamp,leisure,track,24.595554,46.8133142,,,,,,
Unnamed,leisure,pitch,24.5949669,46.8130781,,,,,,
Unnamed,leisure,pitch,24.595515,46.8142912,,,,,,
Unnamed,leisure,pitch,24.5950402,46.814748,,,,,,
Unnamed,leisure,pitch,24.594887,46.8140731,,,,,,
Unnamed,leisure,pitch,24.5942044,46.816493,,,,,,
Unnamed,leisure,pitch,24.5933303,46.8187226,,,,,,
Unnamed,leisure,pitch,24.5937887,46.8163028,,,,,,
Unnamed,leisure,pitch,24.5937105,46.8165132,,,,,,
Unnamed,leisure,swimming_pool,24.5936122,46.8158103,,,,,,
Unnamed,amenity,parking,24.6107529,46.8195939,,,,,,
Unnamed,amenity,parking,24.5989859,46.8488396,,,,,,
Unnamed,leisure,park,24.5961893,46.8648821,,,,,,
Unnamed,amenity,school,24.5731421,46.8518206,,,,,,
Unnamed,leisure,pitch,24.5733317,46.8514853,,,,,,
Unnamed,amenity,school,24.576128,46.8544149,,,,,,
Unnamed,leisure,pitch,24.5793555,46.852622,,,,,,
Bootcamp,leisure,track,24.580781,46.8530522,,,,,,
Unnamed,leisure,pitch,24.5812899,46.8511422,,,,,,
Unnamed,leisure,track,24.5803408,46.8579719,,,,,,
Unnamed,leisure,pitch,24.5786162,46.860274,,,,,,
Unnamed,leisure,pitch,24.5784727,46.8597077,,,,,,
Unnamed,leisure,pitch,24.5781587,46.8601781,,,,,,
Unnamed,leisure,pitch,24.5779498,46.8600187,,,,,,
Unnamed,leisure,pitch,24.5822278,46.863425,,,,,,
Unnamed,amenity,parking,24.5839939,46.86263,,,,,,
Unnamed,amenity,school,24.5857246,46.8479862,,,,,,
Unnamed,leisure,park,24.5526737,46.8634677,,,,,,
Unnamed,amenity,parking,24.5303717,46.8860542,,,,,,
Unnamed,amenity,parking,24.5268041,46.8678441,,,,,,
Unnamed,amenity,parking,24.5220799,46.8659974,,,,,,
Unnamed,leisure,park,24.5234505,46.8676062,,,,,,
Unnamed,leisure,park,24.5219904,46.8666214,,,,,,
