Name,Type,Subtype,Latitude,Longitude,Arabic Name,Address,Phone,Website,Hours,Brand
تموينات شعاع العنزي,shop,convenience,24.8183626,46.6425605,,,,,,
وقت العصير,shop,beverages,24.8185255,46.6429648,,,,,,
3M,shop,window_blind,24.8185187,46.6434809,,,,,,
سوليكس,shop,massage,24.8182625,46.6436297,,,,,,
سن جارد,shop,window_blind,24.8181707,46.6436848,,,,,,
كوب,shop,trade,24.8179709,46.6437804,,,,,,
تألق حواء,shop,beauty,24.8179115,46.6438121,,,,,,
مركز الجسم الرياضي,shop,massage,24.817818,46.6438507,,,,,,
أبناء حمد العباد للتجارة والمقاولات,shop,trade,24.8155273,46.6449837,,,,,,
لزوف,shop,car_repair,24.8148985,46.6453853,,,,,,
الدحيم للحديد,shop,trade,24.8141562,46.6456894,,,,,,
الأناناسة الذهبية,shop,houseware,24.8139671,46.6457985,,,,,,
أزياء نوري,shop,clothes,24.8143813,46.6455344,,,,,,
زيتية,shop,art,24.8138745,46.6458409,,,,,,
ED Salon Hair & Nails,shop,beauty,24.8134722,46.6459021,,King Abdul Aziz Road,+966 53 550 5223,https://edsalon.com,,
لافا كيك,shop,pastry,24.8132674,46.6460084,,,,,,
بيكري بورتال,shop,pastry,24.8128289,46.6462281,,,,,,
مشغل تولب,shop,beauty,24.812606,46.6463344,,,,,,
مشغل فيدافت,shop,beauty,24.8124765,46.6463957,,,,,,
الراحة البديلة للوجبات الصحية,shop,health_food,24.8121138,46.6466311,,,,,,
عبدالصمد القرشي,shop,perfumery,24.8119572,46.6462126,,,,,,
كروكس,shop,shoes,24.811934,46.646156,,,,,,
أسواق المزرعة,shop,supermarket,24.8116313,46.646003,,,,,,
رطاب الوطن للتمور,shop,chocolate,24.8115535,46.6460425,,,,,,
قطوف وحلا,shop,chocolate,24.8114809,46.6460805,,,,,,
مراتب سيلي,shop,bed,24.8112285,46.647035,,,,,,
لبون,shop,butcher,24.8110602,46.6471197,,,,,,
مراتب سليب نايس,shop,bed,24.8109685,46.6471593,,,,,,
ارام للتزيين النسائي,shop,beauty,24.8105417,46.6474126,,,,,,
جبورية,shop,chocolate,24.8104834,46.6474452,,,,,,
اليحيان,shop,doors,24.8101824,46.647574,,,,,,
تميز الدوق للأثاث,shop,furniture,24.810117,46.6475978,,,,,,
دايت سنتر,shop,health_food,24.8100575,46.6476353,,,,,,
ميدان الفوارس,shop,coffee,24.8099863,46.6476685,,,,,,
السيف,shop,doors,24.8099311,46.6476967,,,,,,
نرجس الجزيرة,shop,doors,24.8098789,46.6477218,,,,,,
شركة القوزان,shop,doors,24.8098309,46.6477471,,,,,,
شركة اليمامة,shop,doors,24.8097797,46.647776,,,,,,
فنون وألوان,shop,interior_decoration,24.8089023,46.6483297,,,,,,
أثاث المجالس,shop,furniture,24.8088342,46.648368,,,,,,
الجبلي للأبواب,shop,doors,24.8087076,46.6484368,,,,,,
كيباب للأبواب,shop,doors,24.8086765,46.6484537,,,,,,
كيباب للأبواب,shop,doors,24.8086296,46.6484782,,,,,,
علم المعادن,shop,doors,24.8085905,46.6484975,,,,,,
حصن المسافر,shop,travel_agency,24.8085446,46.6485149,,,,,,
على كيفك,shop,houseware,24.8080995,46.648614,,,,,,
لقينات ماما نورة,shop,pastry,24.8076419,46.64885,,,,,,
باسل,shop,furniture,24.8075987,46.6488805,,,,,,
الكيف الراقي,shop,yes,24.8075011,46.6489324,,,,,,
ترافل ستار,shop,bag,24.8074391,46.6489597,,,,,,
حلويات جرير,shop,pastry,24.8069506,46.6491899,,,,,,
متجر كيدي,shop,baby_goods,24.8068694,46.6492333,,,,,,
ليتشي,shop,beauty,24.8068079,46.6492799,,,,,,
أرت فرنتشر,shop,furniture,24.8043368,46.650405,,,,,,
الرقيب,shop,furniture,24.8039976,46.6506364,,,,,,
نور غاليري,shop,furniture,24.8032369,46.6511817,,,,,,
كيلك روم,shop,furniture,24.8028993,46.6509733,,,,,,
ثمار العقيلات,shop,supermarket,24.8025879,46.6501502,,,,,,
ركن الجاذبية,shop,tailor,24.8019437,46.6490045,,,,,,
اوربان هيلث,shop,health_food,24.8018755,46.6488481,,,,,,
تركي للحفلات,shop,party,24.8016188,46.6482436,,,,,,
دولي للسفر والسياحة,shop,travel_agency,24.8016012,46.6481937,,,,,,
فروتا,shop,beverages,24.8015814,46.6481444,,,,,,
هدوء الشرق,shop,massage,24.8014386,46.6478091,,,,,,
صيدلية الدواء,shop,chemist,24.8012562,46.6473649,,,,,,
رسن للخياطة الرجالية,shop,tailor,24.7996241,46.6434848,,,,,,
تفصيل وخياطة بشوت وعقل,shop,tailor,24.7995962,46.6434115,,,,,,
القائم الأول للديكور,shop,interior_decoration,24.7995633,46.6433352,,,,,,
نجمة الفنادق,shop,bed,24.7995427,46.6432728,,,,,,
تقنيات الدهان جوتن,shop,paint,24.799508,46.6432187,,,,,,
تقنيات الدهان لأدوات ومعدات السلامة,shop,tool_hire,24.7994892,46.6431682,,,,,,
صيدلية عمار,shop,chemist,24.7994569,46.6431054,,,,,,
بلان للخياطة الرجالية,shop,tailor,24.7989206,46.6418638,,,,,,
هزاز,shop,houseware,24.7988927,46.6414231,,,,,,
العليا للخياطة الرجالية,shop,tailor,24.7953564,46.6334796,,,,,,
قهوة الشموخ,shop,coffee,24.7953187,46.6351482,,,,,,
صيدلية النهدي,shop,chemist,24.796551,46.6381061,,,,,,
أسواق ومخابز درة العقيق,shop,supermarket,24.796747,46.638564,,,,,,
العربية للعود,shop,perfumery,24.7981127,46.6420988,,,,,,
محمصة الرفاعي,shop,yes,24.7980619,46.642131,,,,,,
جزر العود,shop,perfumery,24.7980135,46.6421577,,,,,,
زهور الريف,shop,perfumery,24.797953,46.6421871,,,,,,
بنده,shop,supermarket,24.7978847,46.6422257,,,,,,
نخبة العود,shop,perfumery,24.7977907,46.6421461,,,,,,
بيوتي سكريتس,shop,beauty,24.7977706,46.6420955,,,,,,
حكيم عيون,shop,optician,24.7977488,46.6420433,,,,,,
ذا بودي شوب,shop,beauty,24.7977292,46.6419933,,,,,,
لذائذ الفاكهة,shop,greengrocer,24.797709,46.641946,,,,,,
بيت الكنفاني,shop,pastry,24.7976871,46.6418942,,,,,,
درعة للعطور,shop,perfumery,24.7976488,46.6417976,,,,,,
العسل البري,shop,yes,24.7976119,46.6417031,,,,,,
مؤسسة الأفق الرحب,shop,mobile_phone,24.7975797,46.6416164,,,,,,
خفيف,shop,yes,24.7975627,46.6415741,,,,,,
ورد الشوق,shop,florist,24.797545,46.6415304,,,,,,
تورتا,shop,pastry,24.7975265,46.6414858,,,,,,
٣٧ درجة,shop,chemist,24.797598,46.6413915,,,,,,
صيدلية الماسي,shop,chemist,24.7985724,46.6432203,,,,,,
ماكس برو,shop,window_blind,24.7994305,46.6451434,,,,,,
أفلام النانو سيراميك,shop,window_blind,24.7994694,46.6452391,,,,,,
مؤسسة عمار النعيم للسيارات,shop,window_blind,24.7995044,46.6453223,,,,,,
أوتوفال,shop,window_blind,24.7995356,46.6454201,,,,,,
توكيلات الجزيرة فورد,shop,car,24.7997458,46.6457397,,,,,,
توكيلات الجزيرة فورد صيانة,shop,car,24.7998981,46.6461329,,,,,,
تودو,shop,houseware,24.8002833,46.646876,,,,,,
جول,shop,beauty,24.8005045,46.6478121,,,,,,
أسواق الأسرة,shop,supermarket,24.8007952,46.6485411,,,,,,
النخلة,shop,supermarket,24.7978975,46.6509684,,,,,,
صيدلية الدواء,shop,chemist,24.7965409,46.6504989,,,,,,
صالون المليحة,shop,beauty,24.7964778,46.6504663,,,,,,
جمالك السعودي,shop,beauty,24.7932967,46.6491873,,,,,,
كويك كتس,shop,hairdresser,24.7932275,46.6491529,,,,,,
بيفونا,shop,clothes,24.7929202,46.6490122,,,,,,
بيق داي,shop,party,24.7928448,46.6489788,,,,,,
بيانيست,shop,chocolate,24.7927786,46.6489528,,,,,,
مراوي بوتيك,shop,clothes,24.7927075,46.6489189,,,,,,
زهور إيفنتو,shop,florist,24.7926365,46.6488888,,,,,,
عطور بالزيم الخاصة,shop,perfumery,24.7925734,46.6488589,,,,,,
مو اند سارة,shop,chocolate,24.7925102,46.6488287,,,,,,
دانة الإبداع للفن والديكور,shop,interior_decoration,24.7924514,46.6488038,,,,,,
Xtreme gain,shop,health_food,24.7325789,46.7651271,,الحسن بن علي,+966563331061,,Sa-We 13:00-00:30; Th-Fr 14:00-1:30,Xtreme gain
مؤسسة عبد الله راشد المعدي للنقليات,shop,car_repair,24.549873,46.7891695,,No. 18 4010,,,Mo-Su 09:00-18:00,
Unnamed,shop,yes,24.6867077,46.6989314,,,,,,
لولو هايبر ماركت ذا رووف,shop,supermarket,24.8176523,46.6651417,,,,,,
ملحمه مراعي المستوي,shop,butcher,24.7175228,46.7907374,,الامام الشافعي 14212,,,,
G-Aim Gaming Center,shop,video_games,24.8048907,46.6936696,,,,,,
SE7EN CARE,shop,car_repair,24.7713331,46.6225447,,,,,,
Hebro roasters And cafe,shop,coffee,24.7991481,46.5955389,,Anas Bin Malek Street,059772875,https://hebro.co/,Su-Th 07:00-00:00; Fr-Sa 13:00-00:00,
سوق الشمال,shop,greengrocer,24.7581553,46.6661866,,,,,,
أسواق البركه,shop,supermarket,24.55148,46.5137278,,عثمان بن صدقه,,,,
تموينات,shop,supermarket,24.7793405,46.7708378,,,,,,
اسواق ومخابز الجعيدي,shop,supermarket,24.7506111,46.7801673,,الأمير بندر بن عبدالعزيز,0501918881,,24/7,
TOPUP,shop,supermarket,24.6944919,46.7719957,,,,,,
ثلاجه ارزام,shop,greengrocer,24.539823,46.771953,,رقم 5 10,0506281994,,24/7,
ثلاجة بوبا العالميه,shop,greengrocer,24.5394934,46.7830138,,رقم 42 1,0561556966,,Mo-Su 07:00-17:00,
سلالات القهوة_sulalat coffe,shop,coffee,24.7054497,46.7483435,,طريق مكة المكرمة الفرعي,,https://sulalat.com/,Mo-Su 06:30-12:00,
SUNTECH BUSINESS SOLUTIONS,shop,computer,24.660067,46.736651,,,+966 11 292 7150;+966 53 609 6221,https://www.suntech-global.com/,"Fr 15:00-19:00;Mo-Th,Sa-Su 10:00-19:00",
مركز سبأ الخليج للمساج,shop,massage,24.6488438,46.5554297,,Al Taief 4414,+966530667689,,Mo-Su 09:00-21:00,
باور جينز,shop,clothes,24.6320423,46.5371617,,Tabuk 11564,+966550800197,https://youth-clothing-store-983.business.site/,Mo-Su 11:00-23:00,
الشبكة الذهبية للاتصالات,shop,supermarket,24.5673107,46.5421594,,سليمان بن عبدالملك بن مروان 2771,00966500359014,,Mo-Su 09:00-23:00,
بين ابوعبيد,shop,variety_store,24.8679869,46.6478408,,,,,,
دروب البرية,shop,outdoor,24.8369999,46.6870155,,أنس بن مالك,,حي النرجس,,
كل شيء بخمسة ريال,shop,department_store,24.6532905,46.5777905,,,,,,
اسواق تلة الوادي,shop,supermarket,24.8034819,46.728849,,رباع,,,24/7,
خرائط ودروب,shop,car_parts,24.6871577,46.7953411,,هارون الرشيد,0534018197,https://www.drbk.com/,,
صالون وسم الجمال للتزيين النسائي,shop,hairdresser,24.8131821,46.6471007,,طريق الملك عبدالعزيز 7717,00966534230474,https://wasm-aljamal-salon.business.site/?utm_source=gmb&utm_medium=referral,We-Mo 14:00-22:00,Schwarzkopf; Revlon; Makeup For Ever
قهوتكم | Qahwatcom,shop,supermarket,24.8303913,46.7471885,,,,https://qahwatcom.com/,,
Dunkin Donut,shop,bakery,24.7053132,46.6773522,,رقم 78,,,,
SPEX optical سبيكس للبصريات,shop,optician,24.7951023,46.6987872,,Othman Bin Affan Rd 13313,920008123,https://www.spexoptics.com/,Mo-Su 14:00-22:30,SPEX optical
Al Hamra Square - الحمراء سكوير,shop,mall,24.7665277,46.7545927,,الملك عبدالله,+966550000455,,,
شركة الأولى لمسابح الفيبرجلاس,shop,water_sports,24.7881112,46.7033091,شركة الأولى لمسابح الفيبرجلاس,عثمان بن عفان,+966920027273,https://qp.com.sa/,,
رديترات ابو المجد,shop,car_repair,24.7143286,46.8511597,,طريف,0577010237,,,
سبار,shop,supermarket,24.7628865,46.7450193,,,,,,
بقالة مشعل العتيبي,shop,convenience,24.6309805,46.5307507,,Al Nasseriya 123,+966501542506,,Mo-Su 09:00-22:00,
نباتاتي,shop,garden_centre,24.7999789,46.6746341,,,+966599913336,https://nabataty.com/,Mo-Su 09:00-21:00,
Munch Bakery | منش بيكري,shop,bakery,24.7631094,46.7453125,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
Munch Bakery | منش بيكري,shop,bakery,24.8153461,46.7774232,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
Munch Bakery | منش بيكري,shop,bakery,24.8245767,46.6578305,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
Munch Bakery | منش بيكري,shop,bakery,24.700969,46.6919529,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
Munch Bakery | منش بيكري,shop,bakery,24.7342202,46.6490157,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
Munch Bakery | منش بيكري,shop,bakery,24.7759499,46.7094477,,,+966 920015010,www.MunchBakery.com,Mo-Su 10:00-22:00,
ميد,shop,convenience,24.5959186,46.6192333,ميد,,,,,شركة ميد التجارية
فورقفت,shop,gift,24.5819252,46.6585546,,السويدي العام 6078,0550100094,,,
My secrets spa,shop,cosmetics,24.8047071,46.7385806,,رضوي,,,24/7,
Beauty Box,shop,cosmetics,24.7450191,46.7034273,,الملك عبدالله 8,+966534266333,https://bpb.com.sa/,Mo-Su 15:00-23:00,
كارفور,shop,supermarket,24.7574838,46.6281934,,,,,,
قمة الرياضة,shop,sports,24.7568138,46.6597931,,,,https://topsport.one/,Mo-Su 16:00-23:40,
مخازن العناية,shop,cosmetics,24.7924597,46.6564446,,,,,,
برادايس,shop,bakery,24.7871594,46.6473766,,,,,,
تموينات شماشم,shop,supermarket,24.7896746,46.6515394,,,,,,
مخبز,shop,bakery,24.7899932,46.6516319,,,,,,
للإلكترونيات,shop,electronics,24.7921771,46.6530087,,,,,,
البنفسج,shop,florist,24.7914655,46.6517029,,,,,,
Aljabr Laundry,shop,laundry,24.7915528,46.6517418,مغسلة الجبر,,920018880,,,
Tamimi Markets,shop,supermarket,24.6944121,46.6069362,,,,https://www.tamimimarkets.com/,24/7,
Unnamed,shop,tyres,24.6900452,46.5876855,,,,,,
Unnamed,shop,convenience,24.6944217,46.5957762,,,,,,
Chi تشآي,shop,tea,24.7869857,46.7028496,,عثمان بن عفان,+966591784814,,Mo-Fr 09:00-15:00,
سمنان لحلول المياه - فرع الأمانه,shop,حلول_مياه,24.8673015,46.6414865,,طريق أبي بكر الصديق,0539462617,https://www.samnanonline.com/,Mo-Sa 08:00-20:00,
Unnamed,shop,laundry,24.6354705,46.5636676,,,,,,
Desert Mingle,shop,pet_grooming,24.7339924,46.7699073,,عبادة بن الصامت 3475,+966595767165,https://www.desertmingle.com/,Su-Fr 07:30-19:30,
أسواق التميمي,shop,supermarket,24.757755,46.7125967,أسواق التميمي,,+966 800 303 0010,https://www.tamimimarkets.com/,,أسواق التميمي
مانويل ماركت,shop,supermarket,24.7594324,46.7157118,,,,https://www.manuelsupermarket.com/,,
X-cite,shop,electronics,24.7925478,46.7447585,,,,https://www.xcite.com.sa/,,
اكسيت,shop,electronics,24.7925042,46.7446658,,,,https://www.xcite.com.sa/,Mo-Su 10:00-23:00,
قطرة مقهى,shop,coffee,24.7728828,46.6891083,,"7335 Abi Baker As Siddiq, At Taawun, Riyadh 12477",,,,
دانكن دونتس,shop,coffee,24.7805091,46.739769,,"Ghirnatah, Riyadh 13241",,http://www.dunkindonuts.sa/English/Pages/default.aspx,,
ساكوا,shop,hardware,24.7715858,46.7569676,,"Khalid Ibn Al Walid St, Al Hamra, Riyadh 11564",,SACO.sa,Mo-Su 10:00-23:00,
مركز صيانة توكيلات الجزيرة,shop,car_repair,24.8042899,46.7378491,,"Radwa, Qurtubah, Riyadh 13244",,,"Mo-Th, Sa, Su 07:00-17:00",
Unnamed,shop,convenience,24.8036981,46.7201475,,,,,,
رتل للدراجات النارية,shop,motorcycle,24.6895101,46.8553934,,اسماعيل بن مسلم,+966504506341,,Mo-Sa 09:00-20:00,RTL
بوفية تسالي للوجبات السريعة,shop,supermarket,24.7990633,46.7314603,,,,,,
مغسلة الؤلو الفريد,shop,laundry,24.7990533,46.731401,,,,,,
صالون باي ألف للتزيين النسائي,shop,beauty,24.7992072,46.7313615,,,,,,
حلاق سارة محمد عوض القحطاني,shop,beauty,24.8019336,46.7299484,,,,,,
مغاسل حسنة جابر فرحان العتيبي,shop,laundry,24.8019868,46.7299028,,,,,,
صالون طلاء الاظفر للتزيين النسائي,shop,beauty,24.8020208,46.7298896,,,,,,
أجمل بردة مغاسل,shop,laundry,24.8021585,46.7298621,,,,,,
مؤسسة درة الشموع للتبريد والتكييف,shop,pawnbroker,24.8022991,46.729797,,,,,,
تموينات أمل محمد الحربي,shop,supermarket,24.8023434,46.7297516,,,,,,
أسواق روافد,shop,supermarket,24.8039617,46.7285345,,,,,,
تموينات تلة الوادي,shop,supermarket,24.8032199,46.7289429,,,,,,
محامص ومكسرات,shop,confectionery,24.8031764,46.7289923,,,,,,
مغاسل علي الجردان فرع رقم 1,shop,laundry,24.8022879,46.7294617,,,,,,
مؤسسة ثمار القصيم ونجد للخضار والفواكه والتمور,shop,greengrocer,24.8022296,46.729462,,,,,,
تموينات محمد عبدالعزيز المقيبل,shop,supermarket,24.8021798,46.7294604,,,,,,
حلاق مقص اللحيه,shop,beauty,24.8015467,46.7298101,,,,,,
كراج بلدية العزيزية للصيانة,shop,car_repair,24.5823978,46.7729447,,ثلاب بن حمد 22,0114387537,,"Su-Th 08:00-11:00, 12:30-14:00",
مودا بيلا بوتيك,shop,clothes,24.811528,46.6697547,,"طريق ابي بكر الصديق,طريق الثمامه النرجس",+966539292989,https://www.instagram.com/modabella.ksa/,Mo-Su 14:00-22:00,Moda Bella
بريتي نيل سبا,shop,hairdresser_supply,24.8131518,46.6471162,,"حي الياسمين, طريق الملك عبدالعزيز 1",966501330066+,https://www.instagram.com/p.n.spa,Mo-Su 12:00-22:00,
أرض  الدراجات,shop,bicycle,24.767189,46.670056,,الملك عبدالعزيز,,https://bikesland.sa/,Mo-Su 16:00-12:00,
معرض الدحيم للسيارات,shop,car,24.550709,46.6799583,,ابن سيدة 7225,,https://www.instagram.com/alduhaimcars.sa/,"Mo-Su 09:00-12:00, Mo-Th,Sa,Su 15:30-22:00",
المنزل الساطع للبلاستيك والمنظفات,shop,supermarket,24.6117826,46.6354322,,عائشة بنت أبي بكر 8570,,,,
أسواق التميمي,shop,supermarket,24.6910164,46.6821177,,,,,,
Fred Perry,shop,clothes,24.6999827,46.6817538,,,,,,
قوة العروبة لشراء معدات المطاعم المستعملة,shop,supermarket,24.5707922,46.743012,,المصانع,+966549872680,,Mo-Su 08:00-22:00,
خرائط الصحراء,shop,appliance,24.5761855,46.7636713,,الثبات,0508472651,https://desertsa.com,,
ليدر اكسبرس,shop,car_repair,24.577812,46.7011085,ليدر اكسبرس,Abdullah Al Ameri,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.5513571,46.7819098,ليدر اكسبرس,الجفنة,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.8212069,46.6851331,ليدر اكسبرس,طريق عثمان بن عفان,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.7264032,46.8148513,ليدر اكسبرس,شارع عبدالله بن مسعود,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.7687577,46.7937621,ليدر اكسبرس,شارع الحكم المستنصر بالله,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.5458512,46.7065715,ليدر اكسبرس,Al-Khaleefa Al Mamoun,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.802676,46.8933398,ليدر اكسبرس,Al Nadwah,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.6311935,46.553245,ليدر اكسبرس,Najran,www.leaderexpress.sa,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
ليدر اكسبرس,shop,car_repair,24.5874001,46.6742363,ليدر اكسبرس,شارع عبد الملك بن هشام,+966553382325,https://www.leaderexpress.sa/,Sa-Th 08:00-23:00,
Shields and Gifts,shop,florist,24.5828781,46.6710873,,"Shubra Dist, Riyadh, Riyadh, Saudi Arabia",+966 50 936 7960,,24/7,
أسواق التميمي,shop,supermarket,24.7458477,46.6988212,أسواق التميمي,,,,Mo-Su 08:00-22:00,أسواق التميمي
Danube,shop,supermarket,24.7405867,46.6442609,,,,,,
وسم العود,shop,perfumery,24.7704326,46.7665538,,الملك عبدالله,+966553222560,https://wsmaloud.com/,Mo-Su 16:00-23:00,
Flying Tiger,shop,general,24.7678692,46.7156228,,طريق الإمام سعود بن عبد العزيز بن محمد 2976,,,,
أفندينا,shop,bakery,24.7876145,46.6591793,,طريق الملك عبد العزيز,,,,
Unnamed,shop,convenience,24.7860409,46.7201172,,,,,,
هجين,shop,bicycle,24.7719071,46.6513581,,السيل الكبير,,,,
باحة الزهور,shop,florist,24.7715357,46.6513953,,السيل الكبير,,,,
تموينات سلة القمم,shop,supermarket,24.7716289,46.651619,,السيل الكبير,0572104676,,,
توب مان,shop,hairdresser,24.791629,46.6517775,,,,,,
Unnamed,shop,electrical,24.7922082,46.6530509,,,,,,
شاي فيصل,shop,tea,24.7921666,46.6529707,شاي فيصل,,,,,
Unnamed,shop,hairdresser,24.7922255,46.6531025,,,,,,
أسواق ربى,shop,supermarket,24.8054333,46.6862516,,,,,24/7,
مغاسل,shop,laundry,24.8023585,46.6728177,,,,,,
مغاسل البيت المرن,shop,laundry,24.798883,46.6662462,,,,,,
RKS ركس,shop,mobile_phone,24.8844765,46.6112902,,شارع ريحانة بنت زيد,+966112175955,,24/7,
D.Gallerie,shop,furniture,24.7573223,46.6524871,,Al Olaya Al Muruj,,,,
تموينات بركان النرجس,shop,supermarket,24.8399169,46.672492,,,,,,
إيمان العجلان,shop,clothes,24.6941203,46.6792932,إيمان العجلان,Prince Mohammed Bin Abdulaziz Rd Store No. 5,+966505874141,https://www.emanalajlan.co/,Mo-Su 20.30 - 1.30,
وكالة بحر المداد للدعاية والاعلان,shop,supermarket,24.7677269,46.806622,,شارع سلمان الفارسي 00,+966542217120,,24/7,
الشعر الاسود - black hair‭,shop,hairdresser,24.8288773,46.7809886,,"حي, القياس، المونسية، الرياض 11564",+966543512360,,Mo-Su 11:00-23:30,
بارتي بوينت,shop,gift,24.6924432,46.6746461,,,,,,
Escape Spa,shop,massage,24.7900887,46.6476152,اسكيب سبا,,,,,
Point,shop,convenience,24.7887961,46.6480305,بوينت,,,,,
شركة الزيوت الوطنية,shop,car_repair,24.7889445,46.6483978,,,,,,
Petromin,shop,car_repair,24.7888318,46.6483435,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
لوازم السيارات,shop,car_parts,24.7889061,46.6483712,لوازم السيارات,,,,,
Meznah coffee,shop,coffee,24.7576555,46.7328978,قهوة مزنة,,,,,
Addlast,shop,clothes,24.7576601,46.7329405,أدلاست,,,,,
Unnamed,shop,hairdresser,24.7926214,46.6446011,,,,,,
Tamimi Markets,shop,supermarket,24.8203042,46.6425171,أسواق التميمي,,,,,
أفران الحطب,shop,bakery,24.790651,46.6479147,أفران الحطب,,,,,
عطلات رحلاتكم,shop,travel_agency,24.7946662,46.6579116,عطلات رحلاتكم,,,,,
بقالة,shop,convenience,24.7946467,46.6578496,بقالة,,,,,
قرطاسية,shop,stationery,24.7945998,46.6577389,قرطاسية,,,,,
لولوديا,shop,gift,24.794496,46.6574991,لولوديا,,,,,
استديو سماء العدسة,shop,photo,24.7948264,46.6582541,استديو سماء العدسة,,,,,
مغسلة مانه,shop,laundry,24.7946992,46.6579811,مغسلة مانه,,,,,
Dahsha,shop,gift,24.7943704,46.6571997,دهشة,,,,,
Unnamed,shop,tobacco,24.7943152,46.6570202,,,,,,
ثقة المشاهير للحلاقة,shop,hairdresser,24.794193,46.6567448,ثقة المشاهير للحلاقة,,,,,
بيز و اباريق,shop,tea,24.7942404,46.6568585,بيز و اباريق,,,,,
FIX UP,shop,car_repair,24.7997433,46.6747668,,,,,,
Car care,shop,car_repair,24.7996625,46.6748043,كار كير,,,,,
Bunches,shop,florist,24.799893,46.6746834,,,,,,
AANI & DANI,shop,chocolate,24.808411,46.6694784,آني و داني,,,,,
Deraah,shop,perfumery,24.8085195,46.6697153,درعه,,,,,
Saco,shop,doityourself,24.8085193,46.6698347,ساكو,,,,,
Godiva,shop,chocolate,24.8085436,46.6690817,جوديڤا,,,,,
AbdulSamad AlQurashi,shop,perfumery,24.809016,46.6687075,عبدالصمد القرشي,,,,,
IKEA,shop,furniture,24.8476815,46.7634025,,,,https://www.ikea.com/sa/ar/,,IKEA
SPAR Supermarket,shop,supermarket,24.7641862,46.7142024,,,,,,
الهذلول للصوتيات,shop,electronics,24.7459861,46.7083607,الهذلول للصوتيات,,,,,
احلى نفس للشيش و المعسلات,shop,tobacco,24.7460372,46.7084068,احلى نفس للشيش و المعسلات,,,,,
Petromin Nissan,shop,car,24.8031066,46.7448019,,,+966 8004420010,https://www.petromin-nissan.com,"Mo-Th,Sa-Su 09:00-21:00",Nissan
مغاسل دانة الياسمين 1,shop,laundry,24.8351667,46.6557749,,شارع القنا,0551173384,https://wa.me/qr/V2AIBV75VLSFF1,Mo-Su 12:00-11:58,
بترومين,shop,car_repair,24.586608,46.639539,بترومين,,+966 800 442 0020,https://petrominauto.care/,"Mo-Th,Sa-Su 08:00-21:30",شركة بترومين
بترومين,shop,car_repair,24.700901,46.770143,بترومين,,+966 800 442 0020,https://petrominauto.care/,"Mo-Th,Sa-Su 08:00-21:30",شركة بترومين
بترومين,shop,car_repair,24.687237,46.723943,بترومين,,+966 800 442 0020,https://petrominauto.care/,"Mo-Th,Sa-Su 08:00-21:30",شركة بترومين
بترومين,shop,car_repair,24.698386,46.773247,بترومين,,+966 800 442 0020,https://petrominauto.care/,"Mo-Th,Sa-Su 08:00-21:30",شركة بترومين
Petromin,shop,car_repair,24.6852762,46.570825,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.647602,46.498303,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.575929,46.7790717,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.5830075,46.7531294,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.5731337,46.7866033,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.56669,46.79987,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
Petromin,shop,car_repair,24.555228,46.778546,,,+966 800 442 0020,https://petromin.express/,"Fr 16:00-22:00; Mo-Th,Sa-Su 08:00-23:30",
